Longitude,Latitude,Mean,Standard_Deviation,Max_Precipitation,New_Mean,New_Standard_Deviation,Elevation,Km,a,b,Estimated_FF,Estimated_PMP
86.625,22.375,95.7028125,42.0324802,257.17,93.13984127,37.07247143,95,4.424581162,7.87,-0.0047,5.01912112502125,281.77403701105976
86.625,22.625,90.55984375,41.99016665,247.2,88.07349206,37.35661286,148,4.259661028,7.98,-0.0048,5.166787703474947,283.5735317185221
86.625,22.875,84.76796875,31.37099617,178.33,83.28285714,29.30196317,169,3.243712454,7.94,-0.0046,5.376193624364088,242.30099632590532
86.625,23.125,87.8196875,32.29219889,212.4,85.84222222,28.4442377,165,4.449329214,8.06,-0.0049,5.241444287648539,236.90857470918223
86.625,23.375,80.81828125,28.55032906,198.56,78.94936508,24.58693703,197,4.864804216,8.29,-0.0051,5.489717158372864,215.79361133542415
86.625,23.625,77.63515625,23.27251853,169.25,76.18095238,20.36825313,154,4.569319078,7.78,-0.0045,5.485993101633028,189.37525241349533
86.625,23.875,87.61921875,32.33035611,193.88,85.93253968,29.66092555,216,3.639382734,7.9,-0.0046,5.279410022029383,244.21140636133742
86.625,24.125,111.1590625,55.3596311,259.75,108.8004762,52.51006692,283,2.874677803,8.83,-0.0058,4.634055729308844,354.4936389570168
86.625,24.375,117.206875,60.21692512,281.67,114.5963492,56.98670715,262,2.9318004,8.83,-0.0058,4.474323376961587,372.18383097730907
86.625,24.625,99.6078125,48.66214983,230.47,97.53063492,46.14600238,251,2.880842504,8.83,-0.0058,4.955161210246981,328.26869350134086
86.625,24.875,87.7271875,37.92427704,174.62,86.34793651,36.5968692,177,2.412011339,8.83,-0.0058,5.308648733748755,282.0071108377488
86.625,25.125,91.28453125,37.03170926,205.82,89.46650794,34.37414071,46,3.384913474,8.83,-0.0058,5.200239765975628,270.0383046913837
86.625,25.375,90.55796875,35.89967097,216.35,88.56126984,32.46671656,42,3.9359918,8.83,-0.0058,5.22220014006062,260.1056605169405
86.625,25.625,82.764375,27.5493354,178.84,81.23936508,24.94335627,42,3.912891027,8.83,-0.0058,5.463674996452216,219.0467669799986
86.625,25.875,86.45359375,29.95286805,195.37,84.7247619,26.83520365,43,4.123137634,8.83,-0.0058,5.348008084182878,229.96847981089388
86.625,26.125,78.8959375,22.40058103,159.17,77.62174603,20.14554041,52,4.047955642,8.83,-0.0058,5.587648725451231,191.46214069546278
86.625,26.375,91.2090625,27.40771588,200.52,89.47396825,23.8836994,67,4.649448559,8.83,-0.0058,5.202516506675386,215.46440286897302
86.875,20.625,60.04875,17.93230565,121.44,59.07428571,16.30639973,3,3.824615815,8.16,-0.005,6.043603372888573,158.59816240789732
86.875,20.875,61.85,18.81771796,127.59,60.80650794,17.03053739,2,3.921396639,8.26,-0.0051,6.025434467305042,164.46638698643326
86.875,21.375,72.60171875,28.9024677,147.87,71.40698413,27.51834284,7,2.778619931,8.26,-0.0051,5.703932344093008,229.56448453091625
86.875,21.625,141.5020313,74.84920499,328.63,138.531746,71.60086936,19,2.65497131,8.26,-0.0051,4.013903574958552,428.90101679424424
86.875,21.875,112.6378125,45.51533129,223.75,110.874127,43.65147306,38,2.585843389,8.26,-0.0051,4.65048606285606,315.6383795886668
86.875,22.125,112.3617187,51.19731583,227.61,110.532381,49.48329446,91,2.366002917,8.26,-0.0051,4.657038924126111,342.8073470942139
86.875,22.375,111.4501563,51.82126348,255.61,109.1619048,48.91788386,60,2.993753688,7.87,-0.0045,4.766119058086614,344.5986148464136
86.875,22.625,98.58296875,43.01274298,222.32,96.61888889,40.40514375,88,3.111017545,7.32,-0.0037,5.082754523121035,303.9523959026681
86.875,22.875,84.34375,29.52726021,196.92,82.5568254,26.10248567,131,4.381313567,7.87,-0.0045,5.38442855700308,224.89071925031166
86.875,23.125,83.8628125,31.35450942,219.35,81.71222222,26.5086333,132,5.19218687,7.98,-0.0048,5.335576353617416,225.30164950219523
86.875,23.375,81.0565625,31.88538239,221.67,78.82460317,26.7205957,141,5.345891179,7.32,-0.0037,5.4232813463789835,225.9698707239445
86.875,23.625,83.48578125,35.54796007,230.93,81.14539683,30.54769988,114,4.903302173,7.55,-0.0042,5.316989618507723,245.90758438124962
86.875,23.875,95.86140625,42.38442933,238.92,93.59063492,38.66451878,172,3.758726855,5.28,-0.0002,5.179734584619286,296.1333513724279
86.875,24.125,116.841875,58.26761045,250.67,114.717619,56.2157227,217,2.418404931,7.74,-0.0045,4.575029972634923,374.0304912858334
86.875,24.375,116.9148438,55.9566121,236.48,115.0169841,54.31687912,250,2.236192834,7.74,-0.0045,4.573527964236054,365.33460938534944
86.875,24.625,109.8540625,55.01739295,236.84,107.8384127,53.05598694,193,2.431423761,7.53,-0.0044,4.643819365734364,356.23648212012154
86.875,24.875,88.6203125,39.67519506,176.34,87.22793651,38.40611481,105,2.320257176,7.74,-0.0045,5.194551466442502,288.12285250664456
86.875,25.125,89.100625,34.59734418,195.82,87.40666667,32.12986427,43,3.374223197,7.74,-0.0045,5.183336055333052,255.64050892364816
86.875,25.375,87.91078125,31.31661851,193.14,86.24047619,28.59620484,35,3.738241644,8.11,-0.0051,5.179729753401,236.0313942940977
86.875,25.625,96.470625,35.49143747,223.19,94.45920635,31.94847311,39,4.029325383,7.74,-0.0045,5.014250081319185,256.6682588898413
86.875,25.875,94.16984375,31.42891893,209.19,92.34412698,28.10922402,47,4.156851606,7.74,-0.0045,5.066434879784062,236.58339676859197
86.875,26.125,84.26578125,21.4692431,156.09,83.12571429,19.6229598,58,3.718311939,7.56,-0.0044,5.217935119670852,186.65711234230932
86.875,26.375,97.494375,24.65193444,183.08,96.13587302,22.34391232,70,3.891177415,7.56,-0.0044,4.9228909046507185,207.49101773444113
87.125,21.625,64.0759375,18.62076183,110.89,63.33285714,17.80162035,4,2.671506409,8.26,-0.0051,5.957418837313214,170.12764590778824
87.125,21.875,127.225625,60.74547596,276.8,124.8514286,58.20505757,37,2.610573338,8.26,-0.0051,4.317056913370018,378.5001711756684
87.125,22.125,105.6914063,48.07333262,231.88,103.6884127,45.72703407,26,2.803409185,8.26,-0.0051,4.818190368771603,326.01296144856497
87.125,22.375,109.5817188,49.33512059,262.27,107.1580952,45.78925045,73,3.387517883,7.87,-0.0045,4.80636137920123,329.66140374545256
87.125,22.625,92.7025,38.19455201,222.79,90.63761905,34.7721268,92,3.800526258,7.32,-0.0037,5.19455560453597,273.3282461505754
87.125,22.875,76.1765625,27.29892541,186.26,74.42920635,23.69920194,73,4.718757786,7.55,-0.0042,5.482745618492002,206.11325809829214
87.125,23.125,81.44359375,34.72787382,233.74,79.02619048,29.17469465,102,5.303013841,7.32,-0.0037,5.415520680775612,239.4397559823886
87.125,23.375,86.62171875,39.84377157,255.84,83.93571429,33.92623294,106,5.067001869,7.32,-0.0037,5.31275200094878,266.8633806866394
87.125,23.625,92.94890625,45.74306051,271.86,90.10904762,40.11849586,111,4.530353107,7.32,-0.0037,5.189821870166428,301.1567534624093
87.125,23.875,123.4465625,70.92529869,352.93,119.8039683,65.27681089,136,3.5713453,7.3,-0.0038,4.566638657049482,421.5421705191826
87.125,24.125,135.0404687,79.41635435,332.53,131.9057143,76.01420852,141,2.639299805,7.53,-0.0044,4.156681250390366,451.00730401834755
87.125,24.375,125.0859375,60.68475861,315.37,122.0655556,56.18933418,165,3.440233761,7.53,-0.0044,4.342789644328859,369.1043960986376
87.125,24.625,104.2190625,45.00674455,254.73,101.83,41.13966325,213,3.716607963,7.74,-0.0045,4.842426346389956,303.4348517034107
87.125,24.875,90.250625,36.00683771,202.59,88.46746032,33.3702311,74,3.419890601,7.74,-0.0045,5.156581578164817,262.32694394936266
87.125,25.125,90.48234375,34.5014947,187.21,88.94698413,32.53273066,39,3.02043554,7.74,-0.0045,5.151207435684264,258.06518782890544
87.125,25.375,98.8121875,43.26023634,240.29,96.56650794,39.72904056,36,3.617592825,7.74,-0.0045,4.961692160033529,295.9354565722061
87.125,25.625,108.3317187,44.6270005,267.89,105.7990476,40.15791712,38,4.036338636,7.74,-0.0045,4.753631981023182,299.2276778129104
87.125,25.875,91.19359375,26.49167389,186.23,89.68507937,23.81825363,49,4.053400478,7.53,-0.0044,5.041195363764766,211.26606352252932
87.125,26.125,81.9021875,18.93605229,141.95,80.94904762,17.49637928,57,3.486490056,7.56,-0.0044,5.272483823049188,174.151564215733
87.125,26.375,94.3928125,25.30665794,171.5,93.16888889,23.5525189,66,3.325806104,7.56,-0.0044,4.990533486601589,211.93244676426684
87.375,21.625,64.3415625,22.36890652,132.17,63.26492063,20.83564817,6,3.307076354,8.26,-0.0051,5.949353860477084,188.30020637573176
87.375,21.875,137.99,72.32008383,345.49,134.6963492,67.96273104,14,3.101606536,8.26,-0.0051,4.086445770702021,415.71601482376695
87.375,22.125,107.5170313,51.86691885,254.53,105.1834921,48.83003757,18,3.058496683,8.26,-0.0051,4.773537899100397,340.6090662548913
87.375,22.375,94.845625,40.77147896,226.0,92.76380952,37.56762252,28,3.546569667,7.87,-0.0045,5.135887951892175,287.78872488170117
87.375,22.625,91.068125,36.68431625,214.16,89.11428571,33.50792096,34,3.731825511,7.87,-0.0045,5.22393787632726,266.1114224599241
87.375,22.875,85.7071875,36.80955627,224.84,83.49873016,32.62367708,37,4.332475137,7.32,-0.0037,5.3307595580380625,259.6161659125573
87.375,23.125,87.1540625,38.26187939,236.09,84.79,33.60842751,56,4.501847042,7.32,-0.0037,5.302297921686422,265.3559578374217
87.375,23.375,100.8792188,51.42998913,285.76,97.94460317,46.21539371,60,4.063914245,7.87,-0.0045,4.998318609746771,331.8784812374669
87.375,23.625,110.8915625,58.78636035,300.21,107.8865079,54.15485313,77,3.551362084,7.32,-0.0037,4.8564685924505815,373.8929058546191
87.375,23.875,120.3545313,68.17139475,304.7,117.4284127,64.59974832,87,2.898952274,6.15,-0.0018,4.952110876997312,440.2596476067609
87.375,24.125,131.8046875,76.73375235,360.01,128.182381,71.70620236,155,3.233020456,7.74,-0.0045,4.2771230279929755,438.50093686388027
87.375,24.375,109.7076563,48.53677996,287.62,106.8836508,43.39138768,240,4.165258566,7.74,-0.0045,4.72428975975589,314.7011447782219
87.375,24.625,102.893125,44.1960253,277.11,100.1277778,38.66362551,229,4.577486458,7.74,-0.0045,4.871406113549053,291.23934668138514
87.375,24.875,101.7946875,42.62106378,264.67,99.20936508,37.65129741,133,4.394553344,7.74,-0.0045,4.895544931299281,286.11830569236724
87.375,25.125,118.05,57.45162261,308.58,115.0257143,52.60909966,77,3.679102797,7.74,-0.0045,4.550225024170633,357.43324177201873
87.375,25.375,120.1846875,63.97142624,310.05,117.1709524,59.79978969,35,3.225413478,7.74,-0.0045,4.506724406021415,389.68585917087074
87.375,25.625,105.9578125,46.77278186,266.61,103.4077778,42.49996562,38,3.840055394,7.74,-0.0045,4.804685229616256,310.1567695736127
87.375,25.875,92.963125,26.94582922,187.93,91.45571429,24.3346745,41,3.964478165,7.74,-0.0045,5.094021642130997,216.9244835572133
87.375,26.125,96.69015625,31.2848475,201.47,95.02698413,28.58748342,51,3.723413296,7.56,-0.0044,4.940341718987026,237.9220932306759
87.375,26.375,73.64109375,25.15915881,163.59,72.21333333,22.63993459,65,4.036083511,7.56,-0.0044,5.467658035574549,197.42851403589566
87.625,21.875,131.6382813,62.05344248,305.54,128.8779365,58.51583232,6,3.019047264,8.26,-0.0051,4.220988544654302,378.63293920363196
87.625,22.125,107.8034375,47.00097091,245.75,105.6138095,44.0148848,7,3.183836357,8.26,-0.0051,4.766570417604224,317.6034853219378
87.625,22.375,102.3126563,44.85617099,254.04,99.90428571,40.89985181,14,3.768613025,7.32,-0.0037,5.013095054308411,307.3475011306579
87.625,22.625,100.0432813,45.13868311,258.4,97.52968254,40.81027532,14,3.941907184,7.32,-0.0037,5.055365665086897,306.3541459354712
87.625,22.875,85.42265625,34.58404203,203.89,83.54222222,31.44415561,28,3.827349644,7.87,-0.0045,5.3583500934157025,253.91145040022138
87.625,23.125,92.2821875,39.40314429,222.87,90.20936508,36.08698393,36,3.676135284,7.55,-0.0042,5.124138307472878,277.19688425687116
87.625,23.375,103.1801563,51.49548968,253.6,100.7925397,48.26004213,55,3.166334996,7.32,-0.0037,4.997030068544324,344.33703793282587
87.625,23.625,108.9582813,55.25134782,254.05,106.6552381,52.5519807,49,2.804742275,8.35,-0.0052,4.738300258308555,357.9653450254362
87.625,23.875,114.1285937,61.11626387,260.54,111.8046032,58.72671369,61,2.532670185,6.98,-0.0032,4.844467910580869,398.6282736650752
87.625,24.125,107.81875,49.96217633,259.09,105.417619,46.54947989,63,3.301269559,7.92,-0.0045,4.8754228094196534,334.76714602232744
87.625,24.375,100.054375,44.59145696,267.43,97.39761905,39.60082534,67,4.293657506,6.93,-0.0032,5.031337298062013,299.29948456718125
87.625,24.625,103.4414063,51.59752952,312.89,100.1168254,44.68984494,108,4.761107918,7.92,-0.0045,4.972411220436687,325.6576927192317
87.625,24.875,117.3348437,58.34893848,350.93,113.6269841,50.78142967,68,4.673027472,7.92,-0.0045,4.671052444677289,354.53756490426133
87.625,25.125,137.2621875,72.34752841,396.23,133.1515873,65.08330564,108,4.042179636,7.92,-0.0045,4.270416494059882,415.19500939299655
87.625,25.375,146.4032812,87.27113195,373.65,142.7961905,83.09291601,35,2.778261019,7.92,-0.0045,4.098317158990655,486.9444046743523
87.625,25.625,127.6140625,67.44626082,334.87,124.3242857,62.67819409,35,3.359154126,7.92,-0.0045,4.4599070480764835,407.1529820826968
87.625,25.875,105.4859375,37.14023398,233.81,103.4490476,33.70105734,44,3.868156155,7.92,-0.0045,4.926872902355326,271.52676368916906
87.625,26.125,124.0654688,46.73163118,283.34,121.5373016,42.53757511,47,3.803759335,6.75,-0.003,4.652227320081771,321.95993785677234
87.625,26.375,121.6101563,41.02546341,266.68,119.3074603,37.01959202,61,3.980933652,6.75,-0.003,4.68662185423978,295.10698529597255
87.875,21.875,128.350625,58.11829676,292.67,125.742381,54.73539361,5,3.049719899,8.26,-0.0051,4.292358720024805,363.2945690558735
87.875,22.125,107.9545313,43.90556823,238.83,105.8771429,41.01344408,3,3.241689649,8.26,-0.0051,4.762898816303643,303.29741556116767
87.875,22.375,100.9290625,42.22651876,249.61,98.56904762,38.14345069,10,3.959813536,7.32,-0.0037,5.038824378918238,293.1272117328377
87.875,22.625,99.6428125,47.08963864,277.88,96.81365079,41.71768752,12,4.340277709,7.32,-0.0037,5.062861927470288,310.85370434711035
87.875,22.875,92.40640625,40.34922491,242.34,90.02650794,35.93621502,13,4.238440025,7.32,-0.0037,5.200249602146672,279.2836941104123
87.875,23.125,92.50578125,38.0835733,221.7,90.45507937,34.70210244,30,3.782045219,7.32,-0.0037,5.198337886849529,272.89903511718546
87.875,23.375,101.40375,49.96789646,236.33,99.26206349,47.35890333,23,2.894237976,7.32,-0.0037,5.0299822384050685,339.61819258024263
87.875,23.625,103.65125,48.21802371,216.27,101.8636508,46.44749209,26,2.463132971,8.57,-0.0052,4.999216662246154,335.85232637587444
87.875,23.875,113.096875,55.10443573,252.86,110.8784127,52.62809547,32,2.697828718,6.19,-0.0019,4.993070365237233,375.87265887013285
87.875,24.125,102.2804688,40.67584193,213.21,100.5196825,38.50146552,25,2.926909818,9.28,-0.0058,5.127585203317652,299.7000137063968
87.875,24.375,93.31625,37.71249381,221.81,91.27666667,34.33036108,39,3.802270912,6.19,-0.0019,5.1842968062160075,271.29503130328635
87.875,24.625,105.560625,54.67269002,312.24,102.28,48.45357664,24,4.333219848,6.19,-0.0019,5.065079832605661,350.9818588568768
87.875,24.875,129.4978125,71.10985453,397.93,125.2369841,63.04741823,25,4.325205116,8.15,-0.0045,4.550684999639559,416.4067529052627
87.875,25.125,141.3475,70.2463516,368.54,137.7412698,64.65727152,28,3.569571136,8.15,-0.0045,4.31438236368303,420.303691929753
87.875,25.375,147.976875,81.46849316,334.55,145.0153968,78.62037792,26,2.410756704,8.15,-0.0045,4.187575763454521,477.2056640914269
87.875,25.625,134.493125,73.60741207,333.93,131.3274603,69.73292063,34,2.905407344,6.19,-0.0019,4.794158267818041,468.8037829774137
87.875,25.875,113.4264063,44.13743728,254.98,111.1795238,40.69315716,35,3.533775363,6.19,-0.0019,4.989945135067378,316.48302790107425
87.875,26.125,130.2707813,43.64440873,277.01,127.9415873,39.84796903,49,3.740928743,7.81,-0.0043,4.460409617313091,308.00904559180617
87.875,26.375,135.0334375,43.29455372,281.75,132.7046032,39.45971387,67,3.777153512,7.81,-0.0043,4.369992018176488,307.47207215142805
88.125,22.125,105.2201562,45.98788514,250.78,102.9096825,42.50652551,6,3.478767452,8.26,-0.0051,4.829784216110095,310.5175021898791
88.125,22.375,107.8509375,49.99483638,287.76,104.9952381,44.91365925,5,4.06924675,7.32,-0.0037,4.9114138780467345,328.4405068543121
88.125,22.625,111.2067188,55.70184611,325.57,107.804127,49.10169478,9,4.434997081,7.32,-0.0037,4.8508088702426955,349.38965538277347
88.125,22.875,102.8240625,45.32197238,274.13,100.1049206,40.16823079,12,4.332405883,7.39,-0.0038,4.999791929459505,303.6568586245088
88.125,23.125,98.90296875,41.0016921,241.61,96.63777778,37.1407287,18,3.903321967,7.39,-0.0038,5.07484739086455,287.3864988880031
88.125,23.375,107.4626562,52.45975553,253.22,105.1490476,49.52908912,18,2.98957552,7.39,-0.0038,4.912434488342566,350.77106176928055
88.125,23.625,101.308125,45.55689471,209.23,99.59507937,43.82424417,17,2.501695641,7.61,-0.0038,5.178380159642763,328.246721521268
88.125,23.875,105.6151563,45.42642331,218.92,103.8166667,43.46610988,16,2.648116743,7.61,-0.0038,5.094316863665597,327.04529285962576
88.125,24.125,107.361875,41.93650546,205.05,105.8112698,40.40675448,33,2.455993594,7.61,-0.0038,5.060615149074658,311.84490884642827
88.125,24.375,96.29859375,37.93958923,206.71,94.54603175,35.57648013,32,3.152756199,7.61,-0.0038,5.277901183794159,284.0677403433564
88.125,24.875,61.415,19.74228591,128.22,60.35460317,17.99945095,30,3.770414833,7.61,-0.0038,6.026016458025687,169.8799876601261
88.125,25.125,148.7354687,73.11792844,340.96,145.6842857,69.5361081,35,2.8082635,7.61,-0.0038,4.324378327792303,449.4359075666629
88.125,25.375,149.5951563,76.30421587,304.35,147.1387302,74.35437771,27,2.114351228,7.61,-0.0038,4.310274442892633,470.0829302605987
88.125,25.625,138.0564063,72.25016874,296.69,135.5384127,69.97975955,40,2.302831395,7.61,-0.0038,4.50347277954089,453.2083485522416
88.125,26.125,136.0089063,44.4949133,276.97,133.7714286,41.11957024,57,3.482491928,6.17,-0.0019,4.764925565759365,331.940597789614
88.125,26.375,147.6734375,53.17711747,317.48,144.9780952,49.06872685,68,3.515516212,5.22,-0.0006,4.777385065540466,382.09364033827444
88.125,27.125,122.1117188,56.02325144,293.97,119.3838095,52.07848447,1303,3.352366957,7.38,-0.0037,4.697170372709198,366.73323310808007
88.125,27.375,114.2020312,50.44115721,289.27,111.4231746,45.72182615,2913,3.889757701,5.22,-0.0006,4.87429843426942,337.0638568148836
88.125,27.625,57.30625,17.38714014,122.68,56.26857143,15.43364958,6876,4.303028149,5.22,-0.0006,5.043567413797118,135.14690209765158
88.125,27.875,45.42171875,12.73768603,97.82,44.59,10.97960071,7178,4.848081584,7.38,-0.0037,6.238334746622286,113.91614336323171
88.375,21.875,104.828125,41.04816336,242.22,102.6473016,37.51417828,7,3.720531938,8.26,-0.0051,4.839450349045747,286.37612817131037
88.375,22.125,108.95875,49.33959137,270.2,106.3993651,45.31895405,3,3.61439575,8.26,-0.0051,4.738567915534424,323.70569162690884
88.375,22.375,107.961875,50.80038238,285.03,105.1512698,46.00080346,4,3.910338877,7.32,-0.0037,4.909398309823663,333.7981417570545
